genes	TCGA-55-8615-01A-11R-2403-07	TCGA-50-5051-01A-21R-1858-07	TCGA-NJ-A7XG-01A-12R-A39D-07	TCGA-91-6848-01A-11R-1949-07	TCGA-MP-A4T8-01A-11R-A24X-07	TCGA-55-6970-01A-11R-1949-07	TCGA-86-8359-01A-11R-2326-07	TCGA-64-1679-01A-21R-2066-07	TCGA-50-6595-01A-12R-1858-07	TCGA-99-8025-01A-11R-2241-07	TCGA-50-6594-01A-11R-1755-07	TCGA-64-1677-01A-01R-0946-07	TCGA-05-5420-01A-01R-1628-07	TCGA-75-5126-01A-01R-1755-07	TCGA-91-6849-01A-11R-1949-07	TCGA-99-7458-01A-11R-2039-07	TCGA-MP-A4TC-01A-11R-A24X-07	TCGA-05-4384-01A-01R-1755-07	TCGA-49-6745-01A-11R-1858-07	TCGA-95-A4VP-01A-21R-A262-07
ENSG00000025800	3637.54270389546	3374.32153523625	3149.42405094268	2303.83034233816	4752.48104236546	3971.12291712404	4934.16473380385	4056.43799807161	3141.63617577611	3726.28430262924	3101.00889667706	3347.09396520381	4288.10492459	4364.67716654107	2920.98603863738	3884.09350059735	2677.50539066276	3899.47263189268	3415.40518275078	3399.5950771879
ENSG00000026025	11802.8440880483	10302.198398715	9496.00781755549	23356.7055121987	7988.57014150497	11318.5126212665	10772.6359950388	16437.8159333115	10902.4833774974	9654.83975081046	5893.27274492217	22622.7615558429	11148.0647721347	8711.7466584134	10652.2926534047	10835.363234429	8295.07341078877	10207.6823838043	7139.51533082394	9573.48265443236
ENSG00000026036	63.2652962884215	20.0983473981831	31.3027285664495	54.3946177163144	48.4972778653999	20.8628856162804	54.4349345673389	23.1015727203278	37.7301240166991	54.1114547293085	60.153683763642	55.9769993963824	23.1698071552764	78.2894751038597	19.0022251402956	34.2810460654786	22.6460014791676	19.8918020931486	43.9864019467801	19.0018719021029
ENSG00000026103	1073.11650418019	602.012815447506	519.274199185917	362.981009364689	662.800758237013	768.449529536839	529.215125560834	1082.21076520736	630.317395314034	1262.55561245835	299.903598188817	895.949959432902	1463.48784063298	687.433616220751	492.935077170976	605.065100012153	1190.53417131724	513.740877449053	659.094869398377	1569.25273792153
ENSG00000026297	1283.92205946815	1049.36904039108	1371.03522266598	879.215772951035	3805.98571516108	1845.91257341139	560.695609197886	1519.41123424303	1697.84610606978	1223.25675478644	1085.89195761495	798.86295071869	382.691993435329	1381.96290375301	1452.09702291469	1751.07594182391	1291.56476411563	973.143926455837	1248.39282599828	936.297045221866
ENSG00000026508	18640.1176298653	13738.6735247428	5331.60875442621	11040.900353325	17958.8305184804	15760.8949991553	27369.0905919028	10122.4047972979	28992.5830766356	11758.4788544159	34828.221021275	6073.84700366865	23938.3698114821	14000.6928274023	17921.0122544457	19589.0676821263	13816.837669764	40295.6386136413	18259.7574259184	30443.8652236147
ENSG00000026559	19.0725645092565	8.03338730374227	2.4281575995778	50.932174036836	15.9432422657448	33.7026457066288	8.85065775963905	15.0479818109706	18.1206231036021	27.0938781247385	43.7005669038999	20.5427669977356	2.81199090774098	6.7961438049409	36.0827509088685	13.447645450864	12.0177112020639	12.1465672147602	14.3775962788411	77.2180118764734
ENSG00000026652	345.566029091379	232.127780122291	980.523847513968	205.896123420822	339.097041694859	240.217387450209	338.129814951395	376.789859364041	204.309687823447	356.63360621929	434.416412518558	278.177579158674	197.303991544376	179.141506820176	385.400615562507	390.644127053099	417.972852942547	201.304965469203	188.437782122292	286.119544579352
ENSG00000026751	291.956197961416	1498.86948095971	1622.33653902889	1605.90899120782	943.437452766747	3256.1292783387	1795.82314160195	715.951147613712	1222.84420296213	1233.32532511352	1375.92447140864	1316.27878177067	3738.92024988418	1013.98673495168	2657.85721903298	917.538784470634	1311.10047124468	1892.12562986579	1866.1605250667	1092.86965051518
ENSG00000026950	3171.99815501894	1726.97848522215	2955.47059430544	2302.12563934153	2201.23490852342	2467.38009484678	3477.95977493363	3444.0805604533	2722.09525794691	2561.58182581203	1855.34313638341	1936.38221046413	3108.29736757649	2317.46092440006	1869.18690772476	3168.48130230862	2297.0553673165	1564.61196876072	2370.86490836956	3034.5554850294
ENSG00000027001	624.896678491515	783.060168601468	898.957793933204	426.14069401576	789.163750066022	667.122437676825	206.232426617879	588.063776860656	523.885518465455	337.609148747214	1118.90334729579	367.132727375559	562.754022121853	535.701641609731	494.823135447585	544.447035164082	547.216388418628	604.083190442805	455.440641585445	424.001991159328
ENSG00000027075	1007.13382342412	1954.70773678537	1704.9494511085	1342.96802395426	1919.24117608051	1071.36444719015	1915.12868237977	1665.42730483595	1961.43454050476	1779.70698169988	2622.74821110359	1532.88771098441	1431.6846370135	1833.09227061337	1755.41122743354	1700.24986541686	1324.42603699714	1463.23375170018	1821.97112247609	1819.69079433088
ENSG00000027644	21.3895817856209	3.33911608457207	6.36217335636641	3.19378489073224	4.14175296822021	3.50878836384829	2.61155885232255	9.30061943416737	10.5148669996047	7.0998186874978	2.78508748743131	11.3939931235285	5.43589894933652	2.69909934708238	2.93469984605935	3.65337182616108	7.76672666278754	5.04591844350026	7.65660609850087	4.51141051446817
ENSG00000027697	5805.23362778335	5675.60943465699	4399.18596872008	6060.22867115858	6927.96708362769	3700.23962212086	3433.61315131293	6007.24468889882	4604.43545306468	7299.7423196953	4551.88316637496	5158.77076908432	6289.85554679647	7033.24983255828	4385.75468817294	5435.36098980014	4840.44898161343	6156.22248090686	4345.27217136353	5027.19788069378
ENSG00000027847	1963.52229116549	1680.04444127862	1802.15330814963	1842.26732165613	1385.67804451114	1907.72920122993	1359.80828521882	1650.55498080565	2195.59374987417	1487.35286218916	3636.58579732923	2253.49398463784	1881.7937890348	1499.32418204557	1502.11355542442	1596.89274538635	1912.84145508022	1301.19823718231	1709.60828278803	2699.48013916254
ENSG00000027869	262.472687109338	385.222823949373	355.831312588511	714.12091496415	746.725856510881	286.0488972952	423.538816816234	291.364067981255	309.344141416863	279.955781633368	350.854715210545	321.275098657904	302.48993037764	224.192126171254	440.035295606573	435.064349906852	409.38727384017	283.705014614251	343.638730303809	334.440316100283
ENSG00000028116	1670.76394746999	1124.66531387594	1180.10395812728	1150.03496990155	1284.37176164473	1313.24699119388	1871.01141074688	1049.43731073009	1507.82075326279	1341.70673008897	802.520567473617	1356.97771266882	1568.20549280768	1146.14981501496	1286.85985671813	1575.11545491224	1225.70539834471	1244.72478811508	1213.52789142919	974.395740234212
ENSG00000028137	2390.82907220089	1767.77609636238	1823.70631907662	1971.79339831617	2011.36133677071	3604.01605899353	3221.56659851501	2950.25101795276	2062.85793725322	1754.68425175377	2522.62206140086	1897.75149052474	1512.38309363013	2320.89000274152	2865.80680711525	2642.27771009519	2038.14726171546	1987.18011903427	1628.16064532143	2817.43191604162
ENSG00000028203	3784.35209900203	6282.60635389715	3582.2593167264	4010.67589955764	4700.07672210031	4234.128531072	4595.5104854273	4409.55077795417	3316.43994071162	2979.97923238379	3719.16415354026	5185.93458860657	5163.11469668931	9371.25920294423	3142.3539101175	3058.42999057105	3359.5743343759	4926.20828599274	2799.11376819845	5118.74896107652
ENSG00000028277	374.205019239545	368.809524343946	218.062510348058	563.996088326863	281.87165437278	426.900047570332	183.971824582641	300.583236032701	248.154773034753	347.931274723579	447.077057624821	508.386504085864	395.266717924258	328.906111689006	580.515295552699	264.568788822787	183.041921431608	542.105456135124	305.650734069676	272.875274659767
ENSG00000028310	2922.75142340091	1720.61408907315	2055.99144618	2054.72902673279	2447.91514984312	2696.37246498637	2676.94356398757	3174.57651427753	2525.58474149433	1820.03943945707	3626.7344933177	1340.64551087294	2063.53231481376	2093.27567537015	1559.63518570503	2606.58837693005	2576.08615289176	1586.96927868738	1846.85450871673	2145.06342959315
ENSG00000028528	3881.46713656737	4660.15633370247	5383.73751233866	4462.45049554099	3584.49491842373	3575.8163071115	3484.40231736153	5383.92199467933	4231.31269598296	4533.28595968123	6025.35171232025	4344.41501988155	5495.08589264573	4490.47923627471	4968.97276820214	4560.74806285177	5036.49890556368	4222.02410809011	5850.30980077621	4483.50260727166
ENSG00000028839	299.461251523669	218.988236725859	297.56331767746	529.701025158624	554.771239144166	275.122906753604	231.476140125956	307.041802167317	387.551476188691	292.910413763723	207.323990852239	257.440947698973	305.885921163019	268.271219861395	301.126147247093	232.683070151556	277.642615377932	438.222319549276	283.663813873277	249.549682486533
ENSG00000029153	1900.78562677011	847.269210907239	1907.95336142202	3235.89191209208	1130.44830681141	684.134309739094	1396.00814947203	1823.99327907423	701.947762668939	2172.37484022164	156.810034173387	436.752672707762	854.653555266722	1958.50235608234	269.525184313859	1033.82801485473	1110.78516398445	1731.59020422587	620.24128055266	2036.29996241831
ENSG00000029363	5757.5606232958	4265.96373820795	5008.33719103873	8272.85994749858	5862.9917030922	6201.39121846816	5582.38713256453	8288.52062753039	6991.77210176633	6112.68175542806	7380.13632723237	7490.76382791848	4944.63351855782	6465.13164532256	5624.94429760415	7088.14789133138	6495.6601700251	6963.21561223993	5684.30160867395	5955.31139744424
ENSG00000029364	2758.69531262827	5519.75356548501	4352.81984773365	4109.21563706756	4470.89682347659	4592.94835130577	3390.51625285301	5414.46128959654	6430.75197082499	4519.65198089916	5460.65393362572	4407.24304778044	4411.9261775474	3598.81137596204	4398.40827640115	4382.91835404778	4005.27545147014	4531.68069492895	5004.13537165502	4052.77947316438
ENSG00000029534	25.5719213966522	170.411901669783	121.090085592045	566.777700821804	31.3168662217539	110.328640054939	112.982483667639	79.0432117817002	1400.75300587268	164.9023560669	57.3425853747205	190.57925164929	356.446586320945	60.2114026641284	408.06635677145	129.301476342958	409.048594161017	188.953150242938	100.874868316447	78.6366403939754
ENSG00000029559	69.7099627747279	478.366878231147	8.8674361762112	22.67380202303	13.253790600204	87.1040209325383	142.149822075207	11.6077090390298	23.4273910307859	118.143837447524	79.0944061768719	31.6351283191083	21.4972053252383	152.166341857256	16.5867201140937	12.0711959801199	11.9973173407401	3.39069753149617	127.231842929601	225.066499369797
ENSG00000029639	305.034549998162	218.163009993823	154.697662648696	223.996053912693	259.343280233787	266.340446308346	362.25295473807	210.093985852509	345.407902341523	192.775948871698	220.528094088918	290.429808297541	474.336874315669	217.147530341009	100.716993652422	338.793455802816	194.310389907216	464.337903018487	262.483472500009	201.862365141332
ENSG00000029725	1431.54091310285	727.570759697256	1552.6628180455	1081.64392401225	1074.18362059026	1050.04405434283	1420.38679264258	825.556308814685	1044.94891172637	775.703379077724	1080.42501397573	2294.62884681063	964.310606319613	978.468489094642	1063.80342271833	1067.17888930009	1371.12956804181	1099.33427347976	1184.01668944479	1273.43305522131
ENSG00000029993	5406.84779728744	3945.9334293073	6686.26434912689	9622.68474207564	9098.22754434218	9621.46192424796	9722.53763545914	5205.85110554699	8541.10365381061	12218.7983267658	18655.4922539169	11918.9309500334	8857.21929934297	6950.76155131237	7263.60892812265	7840.31185821872	11719.3313809398	19632.8786588679	7941.74051780415	7748.06813606133
ENSG00000030066	2576.09161800363	1995.91053499442	2944.95583134756	1940.15450258687	3240.92208882866	1835.28019092037	5731.61615493486	2067.11248174924	2726.23186087838	1860.62711103187	2051.78497128709	3686.67352282809	2119.89657867742	2294.06854139755	3103.5771659782	2774.82261341347	2038.45308364812	2908.63833424335	2855.40167118599	1862.09449612575
ENSG00000030110	1752.19055674372	1572.55751151941	1699.85217582771	1225.29921775331	1466.94404771641	1763.39400034723	2116.95362847317	1377.23686099584	1739.89726080099	1081.20786612045	1645.0418603718	1431.20418547667	1401.68996779776	2389.02228828319	1035.87650689541	1239.01383010243	1599.72826904114	1261.58656069919	1372.29945926053	1671.32090033347
ENSG00000030304	3.51822320358522	47.572917835431	8.12550480806177	5.75396117234411	9.64649507166486	10.5275871172789	8.81733031439289	7.30498450819068	6.59793839090011	15.8741409588693	7.32272310115071	15.413702725214	14.0480670314891	8.70323882978787	11.6387769019772	14.2790344412299	35.9581316464998	16.4575626006094	19.2900675388735	12.6257532920384
ENSG00000030419	599.889971517179	477.456943931584	740.755014468453	858.189005352375	747.401877462589	876.390032412909	1798.11591925308	645.810440111303	489.648332243498	422.403025920497	1179.59466654341	400.231733026145	777.112730163784	526.544869944367	548.60106518252	726.346883837896	487.080041083536	651.317732709293	958.78778509466	325.344577701942
ENSG00000030582	19125.2822141712	24935.8789027192	25539.8789361864	19423.7158527267	26962.904281968	23257.9849833292	18333.9403974771	22353.5279515641	20013.8608562318	21927.3110766955	24149.5734759283	34302.7583551692	22455.2774107551	20164.9545064711	26560.0055710442	27630.6126302382	20201.5418378799	16699.702545196	22976.0946167768	13062.0181524275
ENSG00000031003	588.522754737424	1079.40362746116	1141.18607638809	631.764241994132	508.844384016741	480.590802456923	470.492997923934	287.543870585648	586.144927176578	1038.68990976682	416.792428631634	716.787701198652	817.054941163932	468.73226738379	458.277623737401	480.442743144659	554.315766684517	535.34626600846	769.440548846866	655.143816956709
ENSG00000031081	529.674054616463	1491.55237597316	1289.19351779604	1016.72050768359	1469.60705783799	1128.6295484506	870.555171779431	989.91392469522	1326.08131060866	1056.04463531269	1160.5862801408	1289.72153386589	1552.98628132201	1137.25548643001	1122.96562598851	852.007851871258	1306.74110714888	1264.70664112661	854.629374638906	1585.78443868922
ENSG00000031691	268.018947605985	170.649335929223	221.266119820262	267.780106144675	188.78769220076	311.793677059687	174.460914127407	230.869606237582	200.195497791806	160.883637680954	244.081831123285	321.508309919782	297.902190297407	234.320034049228	306.391241208047	191.807946796193	261.454731181972	304.435750865587	232.262059292358	244.735940264763
ENSG00000031698	4590.69685976974	5773.66427569709	4908.93257095036	5173.49783428939	6122.92872949269	4646.68417119687	4725.06272520277	5300.15540206247	4585.1488664073	4426.06440158765	6535.347076174	5432.32522735615	4764.03722578196	5606.00306683149	5929.3987088808	5530.75666569281	7531.04811441854	6321.929153607	5149.46497078729	7893.38416875318
ENSG00000031823	2917.35888221889	2045.96596996639	2207.53998940432	2051.13512885343	1883.65184217678	2084.25225828257	2514.27265736294	2406.97390233504	1813.71479817957	2186.1081000292	1760.91076661614	2488.33933348333	1844.46976347225	2084.57906235869	1595.86272773275	1899.47911994536	1899.02458543377	2154.70605315499	1935.52684847353	1848.92372662376
ENSG00000032219	654.249169670095	706.332980629001	932.221226070862	808.947591795292	886.693273175616	1201.4663773961	1007.57704041414	1339.87631443846	1823.71001840653	953.80589689752	1412.81180494206	918.394587126934	732.922927750346	919.538192696741	878.030926371618	1019.05950628878	735.404606071489	945.046042769686	1132.41738833941	782.985402640252
ENSG00000032389	1575.49444180976	3078.27466121641	2471.15652377052	2646.36026414115	2396.61651403553	1730.85589551459	1890.50392991616	2609.08806448282	1687.96780636634	2113.8497412723	1915.54865409557	1004.36808807478	2924.07014423666	2494.59110786987	1695.08024740733	2253.6293073368	2440.29489156499	2009.66058528	1914.83604433305	2963.76949099754
ENSG00000032444	2851.54472603919	2670.03407672014	2625.50333660235	2724.00560169693	3203.88380849093	3198.1701851396	3551.97236040844	2927.90065251514	2481.27203953961	2600.06844707653	1994.97923987114	2630.78123601269	2214.24406234611	2475.29871341718	2670.57977169019	3730.8395938596	2945.63681391109	2640.15011741494	3300.74809983707	2835.41864892291
ENSG00000032742	318.720934275137	292.50665817294	374.899626912227	324.692637781658	309.975417416845	516.139251457862	157.411191574312	484.00026428764	305.860261003389	283.627528267329	530.502601109662	277.318765720669	554.331897983031	370.373382544386	401.131450074938	268.293090459679	360.007331617881	440.507134128963	308.012385543812	431.027909098703
ENSG00000033011	936.216440413468	1009.09856901701	1056.0854817879	1186.23519413444	1118.96021935438	864.53804971868	1338.46260797892	1370.63742988645	1378.14441512638	909.976065653832	1217.75020579066	815.908415746189	1149.56423792196	760.583544874998	712.116896791565	1164.16292359655	1014.4149577734	735.908018886195	731.24085652434	849.863093643838
ENSG00000033030	1191.99702756002	1594.90090519961	1340.91919663017	1082.29385318968	1090.60196688048	1046.62756966349	1159.60153230058	1083.46829704691	791.977956996127	1052.68351655846	1328.03445682046	1420.70933606111	1012.61514013196	1473.14358767508	1074.84614349476	796.222251895289	746.364404859172	1100.57893116087	1138.63258196632	1128.71671914347
ENSG00000033050	1067.62665191028	1270.49450844433	1048.13826721918	1068.91115402314	1460.36286724731	838.811949906802	776.577061868679	1031.31619889906	1066.33864716939	958.001963707499	783.385417294706	1290.98643496081	1185.52141833251	1329.71530888042	1050.57118169796	796.019876287874	1300.81447492821	1131.61278861018	1224.72480449636	846.868158609918
ENSG00000033100	4637.55544683149	4812.70211197962	4712.78061569056	5003.86790320688	5074.68788984103	3948.57509245093	5236.86073593619	5041.0299515238	5617.45453606289	3660.7769067394	4881.32199552986	4410.90968355711	4951.62508745265	6225.73698117655	3366.56895309761	4624.62829363296	6507.43649363888	3501.31771183739	5237.35940294399	3848.61825346741
ENSG00000033122	44.7932792918228	47.9042601915565	53.7339803878207	33.7728236531053	75.0625619144525	81.2591478444247	58.0382577783273	90.8909437131796	51.3257571052584	79.7549745183489	62.5106159781297	37.3660695040378	44.1779188167405	80.4233063074782	154.448509191209	59.6300293253267	66.3908224436917	80.6444291593714	39.7212593399299	31.8866815164036
ENSG00000033170	2520.71596688736	5137.8331909728	11071.77286406	4869.41149441095	5610.70333842215	2949.63186783113	2193.69430690506	6559.87407121142	5448.83372702451	2110.64649739851	3579.7492737076	5254.78022596604	7490.04707735671	10042.462276086	5028.4602670795	8824.1687910758	4219.09365779167	4302.95981730224	4458.7364377229	3793.21144922149
ENSG00000033178	4549.11718413505	2395.85093996928	3328.52023658673	4607.33226948656	3742.54005855721	3431.25641008144	5416.27022888943	2534.15095734179	3793.83348922568	2804.28851133372	2981.47675253871	2667.23381194384	2613.93563656365	3065.81781277904	2609.60549024369	3302.06526393372	5130.93379301451	2482.81040797625	3116.02462881631	4029.58090077914
ENSG00000033327	1208.00091179454	1571.7036320926	6188.8058218325	2126.46976087907	1599.35707908811	2702.3394767901	3777.09678489349	2397.58795230942	1869.23260930623	1779.44296473096	1260.9105833373	1838.26508916463	2432.47810920345	2780.35569772216	1312.04804147735	1513.14786387907	2284.91499680165	2268.23388881995	2051.1678721612	3796.39445597394
ENSG00000033627	1170.95639604054	2237.43971107153	3151.32178934484	2519.37918514393	2909.92599766882	2374.01999380039	1837.92923473076	2866.56285322639	2665.01278410345	2844.42763138105	2112.76677331932	3489.02852944507	3633.97724971551	3579.31662389016	2868.64751203802	2764.75050523458	2417.86307406631	2423.72814959963	2327.31793567179	2585.29491316088
ENSG00000033800	817.163544147681	1042.87554082857	1447.42981884688	958.354303393802	910.214357365543	897.559921202787	1237.33486554347	1497.81851722786	961.087751916075	1303.82910344559	1078.49539838347	1342.65950209258	1243.4148330596	909.666506569145	1141.93981022386	978.075682817741	911.249762199264	998.389266673478	1219.43967937365	1139.17987979911
ENSG00000033867	1431.17344742106	673.049420737028	561.817585260143	1411.32705679522	1168.04464866503	873.889528770524	1229.50314798869	926.564716386304	543.629599632053	892.779970440937	744.20655339169	733.805517809568	898.74866517558	1298.46111434487	1680.76311549392	971.558766690975	771.545959993605	1323.97324118025	719.765366882775	1037.19316087648
ENSG00000034053	992.80550113383	449.252940257569	702.256738194215	2160.35920766636	984.43024262309	862.334312619504	478.518390032227	917.770951674124	695.626947768662	1465.68805908193	296.563028157803	1661.60056539202	646.993965765683	459.499191625165	852.739967149597	1213.34140839704	614.598682672406	3772.01873265494	696.71996869422	372.374020439401
ENSG00000034152	2260.89273100787	2445.60054935351	2767.04354464428	1758.23720424358	1870.27941983363	1561.90527129555	4173.72522440244	2345.59205705021	2980.07241468381	2216.61899720644	2727.11438735013	6134.99189167281	2091.66632711873	3486.21658286468	2939.83891775212	2557.60185905741	3476.34018374159	2893.17132615003	2714.75703229095	3173.8816626261
ENSG00000034239	52.2869176557434	44.9408399743653	128.966884736249	384.962547569389	14.2395346514982	25.0908517681846	18.6920241179637	21.2272238467292	17.6823134670155	31.815794106838	42.4719454397539	13.7328267644082	53.3112152238383	26.9926256489818	49.6072692676612	32.5096342554363	32.5415357451302	35.3277485941551	22.0584448743617	59.4033347365087
ENSG00000034510	102823.055456637	44098.3857493228	53907.7356039837	73248.8226408708	29151.5267999168	46911.1487270789	55142.784899085	52751.7523148914	30311.036325212	49135.9236207276	52697.2822047384	38406.5384407474	57767.7405841576	47922.8251551593	51946.378404098	49971.6045670156	36544.2096497466	26154.1990070589	70730.0090237569	77346.2269444284
ENSG00000034533	338.351693010997	364.552039870193	333.759908312149	305.123789725589	224.298403823268	245.744053794652	397.911809428194	405.618396047236	303.031217121664	325.456412184533	206.048947593623	249.201844626151	342.931805864079	303.695791474788	440.981350670401	345.199131465671	263.32867340422	426.302367958226	289.564988970836	284.544277273342
ENSG00000034677	2811.88545313782	3340.35070222569	4464.63632133745	3500.63034977249	6790.16025279406	4806.77517622317	4380.60223222266	2192.34653471038	3831.51736483052	5298.371386827	5169.85675882276	4069.41041912421	3417.81126744469	2977.86771060128	4460.32592357957	6512.4876481985	2422.39704768586	2481.8347851644	3717.42629161962	3481.06769137082
ENSG00000034693	419.17183429385	333.622446417807	291.645820737306	324.48798677346	543.21435448198	432.41125488606	297.252312967994	334.866594008866	683.377945660132	338.607526635731	430.732078861742	230.227846325699	433.979327243872	405.779762713717	298.588837543563	359.988914472627	432.893085282944	526.666408241477	427.487421466013	291.462034345278
ENSG00000034713	3242.63297843457	3017.3163760602	5219.36586959854	5232.39479588483	5802.50625362505	3127.90529299404	2757.7482662945	3099.52854447064	2853.05149610945	2884.11905329147	3384.81074585935	3438.84760998076	3750.21036377702	3418.92114178621	2808.04823074264	4726.30632750752	2965.48162138817	3025.41807706804	2736.78873776292	2691.44230233728
ENSG00000034971	2.75560339301039	4.54926571095428	3.23440133710732	10.7197254087734	8.4060835678577	7.10191267543457	2.24340861783869	4.80433977625942	5.90364681656752	4.62920569472729	2.99020766680929	5.1200931803614	16.5736270229211	3.60367764588431	1.9934076582573	11.7831153887321	5.04832510672173	6.75812423476949	21.0773019118282	4.78846637292257
ENSG00000035115	4954.54666623248	2012.82841965988	3173.37378031551	1151.87208289423	3941.92452604001	4954.67252557095	2071.10087089834	4480.06725135473	2094.73076709893	3415.70272274099	4966.52847750227	3735.56323438288	2321.50687056605	1737.07332118254	2598.51523684942	3659.66965067227	3778.86992208061	1271.52648625395	2416.84581439499	2081.72420432994
ENSG00000035141	4040.51563319778	3176.08290628279	3359.42033548768	3230.91630199906	2682.14761439168	2797.4667911349	3235.63419052282	3222.66953021053	3356.02858331	2164.29771398024	1730.1729379987	3500.09531656554	2291.60257194056	2522.65542568974	2762.04138093484	2871.81994753667	3082.27941563009	2068.08408524715	3841.14828141562	3250.88497659839
ENSG00000035403	5084.55169252381	11078.2649128893	8644.95112859142	4329.9354068198	12982.6479966955	8116.31262570546	6230.11710457972	8324.40221637501	6037.58659233511	8520.82858804323	4497.05455063063	8807.13640164658	8549.99643391363	6978.19397552494	10266.2029698092	8450.06920917068	9725.84612968205	7153.3856460504	9863.62463184941	12905.4129283054
ENSG00000035499	103.359632923779	418.079187837682	221.069333332099	157.643419554098	144.908422477915	174.061553015098	124.294314457027	174.608013165229	236.759462015381	145.561803948522	364.014817958165	287.701410404099	167.90263685343	155.389091566969	194.329356511048	182.273972208825	167.645122794507	153.051416961631	152.367003543781	156.51257459882
ENSG00000035664	326.383824788582	220.779335952111	540.46471906798	451.977105320264	137.367338643009	348.087084750565	493.112329131211	972.283634231283	453.340956821884	788.696412239874	384.985885255327	362.361537803287	492.661729241641	352.584090806882	563.466788820123	444.253349615096	339.496627835248	332.774042278096	493.471061393298	570.167909406031
ENSG00000035681	1184.97648479802	1441.84066689211	1236.79064374378	968.762651037605	481.639245407303	1199.26556431762	2579.71179861249	1211.85401009697	1224.59704630795	1009.87737423828	915.322749158015	1384.50216957116	1135.49404837029	1360.44074173017	1564.04947528691	1360.85315616174	925.342852620686	1373.55750407641	1361.97107145925	1052.56069129425
ENSG00000035687	2762.57690570838	2986.10885114192	3707.32541688111	1942.03930746921	2592.48977045307	3242.73104215761	3036.16426810166	3077.23270080316	2368.40729276556	2661.94809775566	1923.734644551	2211.49614739662	2588.1083804959	2370.42206833816	2300.90528572201	3103.89594693451	3556.21834538221	2634.66735948223	2138.54227158432	2923.30703043596
ENSG00000035720	37.1268136964398	34.3344793432522	38.3886038572681	8.81612681209629	19.2266996146177	23.2980049646898	10.1961125862539	22.3424838442174	64.0462747392831	29.6408976481591	43.464966237446	31.5407742830855	23.1295246763409	16.8465391536143	53.6742833254116	14.126027214756	19.9108623512544	12.2262927255262	27.4321240920308	37.2526843865991
ENSG00000035862	8675.99626975756	10385.1401968065	12248.9408896283	12491.8436010545	9465.04691733795	9149.07480674317	11059.6903610781	7380.70359406178	6344.73320187103	11178.0773980735	11302.2613937723	11988.7126638028	17284.3718791935	7689.83615497348	16624.0195508769	9607.66118122259	6278.73235942578	10704.6006302752	9509.17131299849	8280.60914561092
ENSG00000035928	1743.6614737003	1946.04278861439	2189.81678880043	2317.01483052275	2497.23668422047	1956.55398652146	5516.8664834847	3958.22354869141	2428.24307755884	1886.35231468194	3189.83246092097	1201.53608895075	2502.41432262486	2303.72730596746	2917.71458416842	2679.09423281452	3063.7058457769	1937.51575104808	1887.84705608813	3834.6670146609
ENSG00000036054	1888.45278970162	1891.69192117427	2064.97349919925	2513.49174000561	1605.95090827982	1900.99543523606	2849.74420983352	2551.85350733521	2080.84000312585	2045.37564698619	1094.13780673891	2471.59098466613	2526.89682586842	3045.84281911893	2374.62527105302	2427.84383207153	1864.70610221302	1955.14045086885	2938.90105041928	2282.12340487067
ENSG00000036257	3010.02772349092	3012.1085155909	3152.24206299604	3145.47288746367	3787.34892286394	2060.88021742508	3978.00044559937	3853.68717869985	3277.70949024426	2917.51373060205	1604.77568946908	2414.3697426655	3403.96499148209	3482.42542657109	2339.77590018883	2283.84904148536	3948.22994591699	2499.58125084736	2602.22000882838	3226.57587557578
ENSG00000036448	74.4401794516313	28.9474227362597	51.0463688512601	108.461942646315	15.5568791244199	44.0835798390822	100.376214256161	94.5764002172724	115.744590882783	63.9927638650896	97.1132980912585	17.8208803603937	37.1639097916687	34.3788442159615	48.1551948276548	29.4593148308536	80.0988938008028	83.2673627365269	44.3649278859879	27.2973482509441
ENSG00000036530	15.1852132968397	50.5365507401717	25.8290129889858	25.4821064929216	19.5603821784769	30.5977158955157	9.3503638013529	24.6838511895124	46.293717176657	18.5488765849263	36.1421197251828	36.7231317632539	39.4096945006573	65.3104627174022	34.7170954428517	27.7257388548527	19.3136414503628	37.5428972682358	15.9649703360258	62.4475208015247
ENSG00000036549	1897.92660787089	1353.17422282118	2038.16011865563	1688.85200361105	2016.27722191436	1534.06675271241	2573.69318211788	1826.86129925378	1914.82927196674	1456.90313415223	1564.23343296361	1709.00054522872	1956.07128495934	1597.85304835113	2087.51675310284	2085.40686355852	2243.34075527606	2060.61566753313	1518.27783576015	2019.02375390402
ENSG00000036672	83.5302006394455	201.249300767681	48.6192997638643	236.554317906675	250.307189957367	97.8909768167908	83.0467168924317	107.89084411091	150.118000783671	154.872721118304	274.763325588252	178.619657768975	188.514177889059	88.5272450841392	240.654825997456	121.394235550601	53.8318884779851	195.661294113376	198.711097689218	163.484130877639
ENSG00000036828	2.51025320222147	11.7187377345555	1.73793517945053	2.4263391580033	8.00701345981225	4.78565049768869	3.51498401945305	1.90421076577858	3.82845492451095	10.1368779203731	4.21490375543057	6.04879615205635	1.7478372687647	1.61695091901426	15.8972496259531	7.7704827260496	5.01829173548448	8.09109487972719	2.48632474809481	2.03763812368375
ENSG00000037042	674.59569565407	788.259996475585	871.445847347204	827.602981104129	1196.77460725101	880.907498229226	946.761523168319	790.382957573342	1042.97666991973	863.288700100379	1686.78862981184	893.985084494442	926.864309778434	766.926331681286	1250.36765822317	1097.92928671334	721.9621801978	1145.9402780763	939.092464320379	823.246259771723
